domain,model,horizon,n_origins_x,mae_model,mae_baseline,skill,n_origins_y,dm_stat,p_value,p_value_bh,significant_bh,h_relax,h_strict,h_start,h_end,n_sign_changes
pm10,mlp,4,2533,7.242905095154578,8.92946440321095,0.1888757524415352,2533,5.990274113352803,2.392636977432971e-09,8.3742294210154e-09,True,7,7,1,7,0
pm10,mlp,5,2532,7.368956739185309,9.236966824644549,0.2022319794930218,2532,6.540390357382482,7.397771284445298e-11,3.4522932660744726e-10,True,7,7,1,7,0
pm10,mlp,6,2531,7.366094203408427,9.47346239957856,0.2224496290040568,2531,6.967330585651174,4.103606343619504e-12,2.8725244405336525e-11,True,7,7,1,7,0
pm10,mlp,7,2530,7.401179749830107,9.605401844532278,0.2294773431011518,2530,7.089102464060306,1.743938327081196e-12,2.4415136579136743e-11,True,7,7,1,7,0
pm10,ridge,1,2536,5.459085466407526,5.543769716088328,0.0152755713201874,2536,0.85370240662946,0.3933505604462763,0.4130180884685901,False,7,7,1,7,0
pm10,ridge,2,2535,6.726632690165603,7.529322813938199,0.106608541512746,2535,4.365422140026736,1.3196673385840184e-05,2.771301411026439e-05,True,7,7,1,7,0
pm10,ridge,3,2534,7.066746014866391,8.399960536700869,0.1587167601573168,2534,5.719152509705374,1.1962791424124932e-08,5.024372398132471e-08,True,7,7,1,7,0
pm10,ridge,4,2533,7.2056683044837095,8.92946440321095,0.1930458559314465,2533,6.582012221636438,5.6215476718080026e-11,2.951312527699201e-10,True,7,7,1,7,0
pm10,ridge,5,2532,7.271227127249913,9.236966824644549,0.2128122504619128,2532,7.044082698190128,2.396305376350938e-12,1.6774137634456565e-11,True,7,7,1,7,0
pm10,ridge,6,2531,7.309916209361328,9.47346239957856,0.2283796672179203,2531,7.3451279903392175,2.75779399316889e-13,5.7913673856546666e-12,True,7,7,1,7,0
pm10,ridge,7,2530,7.34087852459217,9.605401844532278,0.2357551882359978,2530,7.244538819761261,5.733191699164308e-13,6.019851284122524e-12,True,7,7,1,7,0
pm10_bcn,extratrees,1,2441,6.358830198389179,6.530719021337575,0.0263200456774804,2441,1.859902236878052,0.0630196158910445,0.0661705966855967,False,7,7,1,7,0
pm10_bcn,extratrees,2,2440,7.8514669684665455,8.714910341859092,0.0990765641323114,2440,5.240709202690867,1.7367596227835238e-07,1.919576425181789e-07,True,7,7,1,7,0
pm10_bcn,extratrees,3,2439,8.093134066920905,9.363964627341796,0.1357150107882936,2439,7.136244054767483,1.2596590437397026e-12,2.20440332654448e-12,True,7,7,1,7,0
pm10_bcn,extratrees,4,2438,8.273863532527695,9.90208101021942,0.1644318478117202,2438,7.983287492444207,2.220446049250313e-15,6.661338147750939e-15,True,7,7,1,7,0
pm10_bcn,extratrees,5,2437,8.396177887015583,9.978192095878748,0.1585471790542676,2437,7.370064641963038,2.322586567515828e-13,4.87743179178324e-13,True,7,7,1,7,0
pm10_bcn,extratrees,6,2436,8.250423741623154,9.757222377604611,0.1544290554902136,2436,6.852378731647944,9.168443781959468e-12,1.4810563032396064e-11,True,7,7,1,7,0
pm10_bcn,extratrees,7,2435,8.37931714727414,9.80123096733263,0.1450750242288657,2435,5.960431525765009,2.8809294949638793e-09,3.5587952584847926e-09,True,7,7,1,7,0
pm10_bcn,knn,1,2441,6.815362529407887,6.530719021337575,-0.0435853245470072,2441,-2.5121254154995727,0.0120647012598442,0.0120647012598442,True,7,6,2,7,1
pm10_bcn,knn,2,2440,8.239665826624453,8.71491034185909,0.0545323470457249,2440,2.753534600176132,0.0059392547554517,0.0063961205058711,True,7,6,2,7,1
pm10_bcn,knn,3,2439,8.506831378975495,9.363964627341796,0.0915352932734884,2439,4.7550099087072155,2.100005831451313e-06,2.6727346945743977e-06,True,7,6,2,7,1
pm10_bcn,knn,4,2438,8.676197083881862,9.90208101021942,0.1238006359544411,2438,5.893065896280273,4.315307000624102e-09,8.630614001248205e-09,True,7,6,2,7,1
pm10_bcn,knn,5,2437,8.710238422337508,9.978192095878748,0.1270724858128296,2437,5.619115962486052,2.13783322156047e-08,3.7412081377308226e-08,True,7,6,2,7,1
pm10_bcn,knn,6,2436,8.599331032807674,9.757222377604611,0.1186701809169177,2436,5.118338033556626,3.323242621089406e-07,5.169488521694632e-07,True,7,6,2,7,1
pm10_bcn,knn,7,2435,8.599856498248169,9.80123096733263,0.1225738351732171,2435,5.029304717905566,5.281407700064022e-07,7.393970780089631e-07,True,7,6,2,7,1
pm10_bcn,lightgbm,1,2441,6.379503589463463,6.530719021337575,0.0231544844266078,2441,1.595661661374014,0.110693854432369,0.110693854432369,False,7,7,1,7,0
pm10_bcn,lightgbm,2,2440,7.749323305228278,8.714910341859092,0.110797127997169,2440,5.940777305136706,3.24206239632474e-09,3.782406129045531e-09,True,7,7,1,7,0
pm10_bcn,lightgbm,3,2439,8.017363322237475,9.363964627341796,0.1438067483907816,2439,7.544926153698968,6.350475700855895e-14,1.4817776635330429e-13,True,7,7,1,7,0
pm10_bcn,lightgbm,4,2438,8.283414589709393,9.90208101021942,0.1634672973125029,2438,7.715617402940183,1.7319479184152442e-14,4.5463632858400167e-14,True,7,7,1,7,0
pm10_bcn,lightgbm,5,2437,8.414850983969437,9.978192095878748,0.1566757882477539,2437,7.1414627546889164,1.2139178551251462e-12,2.20440332654448e-12,True,7,7,1,7,0
pm10_bcn,lightgbm,6,2436,8.362339840908897,9.757222377604611,0.1429589777411793,2436,6.2884917426357205,3.7875658165376075e-10,4.971180134205611e-10,True,7,7,1,7,0
pm10_bcn,lightgbm,7,2435,8.23551338581396,9.80123096733263,0.1597470345038482,2435,6.4922711286009696,1.0213141443671248e-10,1.4298398021139746e-10,True,7,7,1,7,0
pm10_bcn,mlp,1,2441,6.147208136479308,6.530719021337575,0.0587241440958087,2441,4.668412134210495,3.1997789562421275e-06,3.733075448949149e-06,True,7,7,1,7,0
pm10_bcn,mlp,2,2440,7.574146800875016,8.71491034185909,0.1308979090128795,2440,7.24431782695151,5.802025526691068e-13,1.353805956227916e-12,True,7,7,1,7,0
pm10_bcn,mlp,3,2439,7.83692475570392,9.363964627341796,0.1630762110291489,2439,9.03334737969856,0.0,0.0,True,7,7,1,7,0
pm10_bcn,mlp,4,2438,7.990828709320259,9.90208101021942,0.1930152155821244,2438,9.935484527841805,0.0,0.0,True,7,7,1,7,0
pm10_bcn,mlp,5,2437,8.076029263827262,9.978192095878748,0.1906320116684392,2437,9.263543944593913,0.0,0.0,True,7,7,1,7,0
pm10_bcn,mlp,6,2436,8.011882095473249,9.757222377604611,0.1788767555546727,2436,8.40448465197471,0.0,0.0,True,7,7,1,7,0
pm10_bcn,mlp,7,2435,7.998702328473506,9.80123096733263,0.1839083932280473,2435,7.914641799581147,3.774758283725532e-15,1.056932319443149e-14,True,7,7,1,7,0
pm10_bcn,ridge,1,2441,6.015900334621631,6.530719021337575,0.0788303225163868,2441,6.702630540850219,2.5337509867995323e-11,3.800626480199298e-11,True,7,7,1,7,0
pm10_bcn,ridge,2,2440,7.4531092589580945,8.714910341859092,0.1447864674912795,2440,8.342543195052528,2.220446049250313e-16,9.325873406851317e-16,True,7,7,1,7,0
pm10_bcn,ridge,3,2439,7.708300144995509,9.363964627341796,0.1768123383883703,2439,9.706055797487103,0.0,0.0,True,7,7,1,7,0
pm10_bcn,ridge,4,2438,7.88486404920581,9.90208101021942,0.2037164671680372,2438,10.222625379428187,0.0,0.0,True,7,7,1,7,0
pm10_bcn,ridge,5,2437,7.947641890070502,9.978192095878748,0.2034988088320044,2437,9.77737385094273,0.0,0.0,True,7,7,1,7,0
pm10_bcn,ridge,6,2436,7.908261105677179,9.757222377604611,0.1894966825980398,2436,8.608872995853082,0.0,0.0,True,7,7,1,7,0
pm10_bcn,ridge,7,2435,7.910198096615473,9.80123096733263,0.1929383030580489,2435,8.03088669378197,1.5543122344752197e-15,5.440092820663267e-15,True,7,7,1,7,0
wind,arima,1,355,1.6316038340437118,1.725380281690141,0.05435117616770724,355,1.9501933237517173,0.0519420561102457,0.0531225573854785,False,48,48,1,48,0
wind,arima,2,355,2.1106016826085274,2.3547323943661973,0.10367662683953538,355,3.3572160476512547,0.0008728381296847,0.0011552269363474,True,48,48,1,48,0
wind,arima,3,355,2.201538326640448,2.5259154929577465,0.1284196431834962,355,2.9961829460038207,0.0029265747858455,0.0035593477125148,True,48,48,1,48,0
wind,arima,4,355,2.3613148437878966,2.7854084507042254,0.15225544634543875,355,3.494748937980339,0.0005347499980645,0.0007519921847783,True,48,48,1,48,0
wind,arima,5,355,2.45864151927652,2.8891549295774652,0.14901015030159948,355,3.0388382343734404,0.0025514792468888,0.003189349058611,True,48,48,1,48,0
wind,arima,6,355,2.632494934927788,3.058732394366197,0.13935101358441337,355,2.8195203781394143,0.005080183653362,0.0058617503692639,True,48,48,1,48,0
wind,arima,7,355,2.826345009950268,3.16225352112676,0.10622440893252694,355,1.7729301753909192,0.0771001237744222,0.0771001237744222,False,48,48,1,48,0
wind,arima,8,355,2.8661697788103777,3.246535211267606,0.11716042109665425,355,1.996777492633468,0.0466146587775302,0.0487827824416014,True,48,48,1,48,0
wind,arima,9,355,3.0047843559227494,3.4421971830985916,0.127073727595725,355,2.259733550372073,0.0244451463426491,0.0261912282242669,True,48,48,1,48,0
wind,arima,10,355,2.9134618172450937,3.3993802816901413,0.14294324970416472,355,2.4458287591268992,0.0149382553857113,0.0168055373089252,True,48,48,1,48,0
wind,arima,11,355,2.8010507444031885,3.2588732394366198,0.1404849042586811,355,2.4033788096078443,0.0167580769259529,0.0183930112601923,True,48,48,1,48,0
wind,arima,12,355,2.75752890333593,3.27830985915493,0.1588565383362649,355,2.8388752137296467,0.0047885430933647,0.0056706431368792,True,48,48,1,48,0
wind,arima,13,355,2.8000839260735733,3.4623098591549297,0.1912670904743894,355,3.5235990142834286,0.0004815444338091,0.0006990161135938,True,48,48,1,48,0
wind,arima,14,355,2.928845789958185,3.5973521126760564,0.18583288534982245,355,3.544356342529902,0.0004463761683013,0.000669564252452,True,48,48,1,48,0
wind,arima,15,355,3.026188063776489,3.6430140845070422,0.16931749546447872,355,3.1535618023705787,0.0017508113782134,0.0022510432005601,True,48,48,1,48,0
wind,arima,16,355,2.8317213532018366,3.3960563380281688,0.1661736227715228,355,3.484679072114841,0.0005545816759411,0.0007562477399197,True,48,48,1,48,0
wind,arima,17,355,2.7131965053539946,3.302957746478874,0.1785554906821305,355,5.282663591927242,2.2291123347173425e-07,7.716158081713878e-07,True,48,48,1,48,0
wind,arima,18,355,2.861299515118897,3.5843943661971833,0.20173417799600113,355,4.148508029051104,4.194612394825548e-05,7.550302310685986e-05,True,48,48,1,48,0
wind,arima,19,355,2.7270506797286087,3.513408450704226,0.22381621209398528,355,6.185317129845634,1.711023323025529e-09,9.6245061920186e-09,True,48,48,1,48,0
wind,arima,20,355,2.680120425269406,3.4380563380281695,0.22045476811280618,355,3.740721731709384,0.0002139741656943,0.0003320288778015,True,48,48,1,48,0
wind,arima,21,355,2.669355895759538,3.479577464788732,0.23285056223870781,355,4.56022068833926,7.051089846443759e-06,1.5109478242379484e-05,True,48,48,1,48,0
wind,arima,22,355,2.7812057510707815,3.5166197183098595,0.20912524701207358,355,4.966151089891141,1.064382562754318e-06,2.99357595774652e-06,True,48,48,1,48,0
wind,arima,23,355,2.799281511362327,3.5058873239436616,0.2015483520407314,355,7.695909689861048,1.412203687323199e-13,9.078452275649136e-13,True,48,48,1,48,0
wind,arima,24,355,2.6961819362313846,3.5047887323943656,0.23071484700036837,355,11.596357126501418,0.0,0.0,True,48,48,1,48,0
wind,arima,25,355,2.761407592495949,3.47025352112676,0.20426344194030388,355,,,,False,48,48,1,48,0
wind,arima,26,355,2.7443874136725173,3.38425352112676,0.18907156436708217,355,,,,False,48,48,1,48,0
wind,arima,27,355,2.6713874718029746,3.4549014084507044,0.2267832982820439,355,42.45055447900869,0.0,0.0,True,48,48,1,48,0
wind,arima,28,355,2.664403977358736,3.509802816901408,0.24086790160166993,355,,,,False,48,48,1,48,0
wind,arima,29,355,2.7426081810113865,3.5441126760563377,0.22615096310561278,355,23.92788490172748,0.0,0.0,True,48,48,1,48,0
wind,arima,30,355,2.905931476374812,3.7290985915492953,0.22074158002684763,355,5.163074074447352,4.06065424618518e-07,1.305210293416665e-06,True,48,48,1,48,0
wind,arima,31,355,3.0365116233503833,3.880112676056338,0.21741663790118915,355,5.060888627466897,6.720232881285426e-07,2.016069864385628e-06,True,48,48,1,48,0
wind,arima,32,355,3.075576146529839,3.9453802816901407,0.22046141894025262,355,4.117793849151681,4.76504388959853e-05,7.94173981599755e-05,True,48,48,1,48,0
wind,arima,33,355,3.124709234235569,3.9615211267605637,0.2112349942733429,355,3.7423375959320095,0.0002126549062777,0.0003320288778015,True,48,48,1,48,0
wind,arima,34,355,3.024916937261267,3.8977464788732394,0.22393184019097367,355,4.120461180094614,4.712715739785267e-05,7.94173981599755e-05,True,48,48,1,48,0
wind,arima,35,355,2.8670271817506032,3.8053239436619717,0.2465747399703424,355,4.373830105585402,1.6078154509324705e-05,3.014653970498382e-05,True,48,48,1,48,0
wind,arima,36,355,2.8221692878167093,3.8269577464788735,0.2625554096035304,355,4.466281397353011,1.071991259915528e-05,2.192709395281761e-05,True,48,48,1,48,0
wind,arima,37,355,2.855317245292599,3.844563380281689,0.25731039838303005,355,5.897426128635254,8.624603919926699e-09,3.9162756038102486e-08,True,48,48,1,48,0
wind,arima,38,355,2.9930999021693454,3.972676056338029,0.24657841220299404,355,4.600558554371644,5.8774852833565205e-06,1.3920359881633865e-05,True,48,48,1,48,0
wind,arima,39,355,3.082483734686846,4.19225352112676,0.26471914946156205,355,5.744619988791476,1.9865765699123017e-08,8.126904149641234e-08,True,48,48,1,48,0
wind,arima,40,355,2.899847504015845,3.8560563380281687,0.24797584635428083,355,4.864906973751858,1.7265381593301043e-06,4.316345398325261e-06,True,48,48,1,48,0
wind,arima,41,355,2.7580746378462364,3.824788732394366,0.2788949061456665,355,13.983907360910012,0.0,0.0,True,48,48,1,48,0
wind,arima,42,355,2.8714425794209446,3.786845070422535,0.2417322266895514,355,5.333024924998016,1.7259646112322002e-07,6.472367292120751e-07,True,48,48,1,48,0
wind,arima,43,355,2.745661255645241,3.7562816901408453,0.26904809539396124,355,4.579412043061035,6.467111720365182e-06,1.455100137082166e-05,True,48,48,1,48,0
wind,arima,44,355,2.703327329073342,3.769323943661972,0.2828084374072114,355,4.382817986377951,1.546154804699107e-05,3.014653970498382e-05,True,48,48,1,48,0
wind,arima,45,355,2.696574387807926,3.7985633802816903,0.2901067804197186,355,5.89578884987359,8.702834675133886e-09,3.9162756038102486e-08,True,48,48,1,48,0
wind,arima,46,355,2.8059325055738253,3.6866478873239434,0.23889327342010147,355,4.9301080839563625,1.265563809527137e-06,3.350021848748304e-06,True,48,48,1,48,0
wind,arima,47,355,2.8221806575807022,3.7292957746478876,0.2432403252200701,355,8.677778797374007,2.220446049250313e-16,1.6653345369377348e-15,True,48,48,1,48,0
wind,arima,48,355,2.7141205471808956,3.745098591549295,0.2752872906189362,355,10.495960158058304,0.0,0.0,True,48,48,1,48,0
traffic,arima,1,108,6.03946967774066,4.098238781109152,-0.47367442462835974,108,-6.250832527259382,8.507968551896283e-09,2.126992137974071e-07,True,70,9,52,60,14
traffic,arima,2,108,7.73837128931679,5.357077944346464,-0.44451347725552504,108,-3.0313991985983733,0.0030535473572577,0.0152677367862885,True,70,9,52,60,14
traffic,arima,3,108,9.74320726278992,7.07024421908681,-0.3780580926026835,108,-2.7008693748228483,0.008042101265095,0.0287217902324824,True,70,9,52,60,14
traffic,arima,4,108,10.378049045843802,8.179920818636097,-0.26872243337609913,108,-1.7071389580580774,0.0906965357875504,0.1889511162240634,False,70,9,52,60,14
traffic,arima,5,108,11.102491184516964,8.282169495884773,-0.34052933715417755,108,-1.8468690011229016,0.067529403778219,0.1468030516917805,False,70,9,52,60,14
traffic,arima,6,108,13.078905404771195,10.002029443464629,-0.3076251653425206,108,-3.0621118764965933,0.0027798499327371,0.0152677367862885,True,70,9,52,60,14
traffic,arima,7,108,13.390536090246995,11.77426207622967,-0.1372717885463346,108,-1.4966393764736825,0.1374310829689644,0.2415834813839055,False,70,9,52,60,14
traffic,arima,8,108,15.894240930778414,14.653804134822655,-0.08464947289748737,108,-0.6721343917438624,0.5029469084722324,0.571530577809355,False,70,9,52,60,14
traffic,arima,9,108,18.885842815546535,20.222611086615718,0.06610265436761131,108,0.73483054578533,0.4640501635779313,0.5524406709261087,False,70,9,52,60,14
traffic,arima,10,108,26.671095420938816,30.039395024985296,0.11212940877287625,108,1.534213771232146,0.1279286918344362,0.2415834813839055,False,70,9,52,60,14
traffic,arima,11,108,27.857238118588242,29.62241696061141,0.05958929159529103,108,0.9338317101352231,0.3524932762902799,0.4638069424872104,False,70,9,52,60,14
traffic,arima,12,108,15.603783889684234,15.576137811091515,-0.0017748994601878287,108,-0.0130478167177336,0.989613941145473,0.9896139411454729,False,70,9,52,60,14
traffic,arima,13,108,15.687340737651683,10.480954830491864,-0.4967472898569383,108,-5.976298602782128,3.04463958489265e-08,3.805799481115813e-07,True,70,9,52,60,14
traffic,arima,14,108,15.147388065617612,9.941759136782283,-0.523612457032445,108,-3.2712805139612486,0.0014413075599646,0.0090081722497789,True,70,9,52,60,14
traffic,arima,15,108,15.285475809914253,9.47409550754458,-0.6133968459302368,108,-2.910650994437321,0.0043889615331469,0.0199498251506679,True,70,9,52,60,14
traffic,arima,16,108,13.963363749061008,8.720846499608072,-0.6011477497842144,108,-3.7066665857678354,0.0003345106865784,0.0023893620469886,True,70,9,52,60,14
traffic,arima,17,108,13.22517165722921,10.305547594552221,-0.2833060578188369,108,,,,False,70,9,52,60,14
traffic,arima,18,108,13.235415673227386,11.466924786890063,-0.15422538467848046,108,,,,False,70,9,52,60,14
traffic,arima,19,108,12.703818486322064,13.801644253380362,0.07954311434953942,108,,,,False,70,9,52,60,14
traffic,arima,20,108,11.813187009548479,14.639349708504799,0.19305247536469794,108,2.202226886965772,0.0297950940026383,0.0876326294195245,False,70,9,52,60,14
traffic,arima,21,108,12.252453735871086,14.931396359984321,0.17941675108784316,108,1.0233987848117976,0.3084275235929454,0.4299298136259985,False,70,9,52,60,14
traffic,arima,22,108,14.659909108940916,13.646670769645304,-0.07424802403450581,108,-0.3638924825945439,0.7166563439896514,0.7962848266551682,False,70,9,52,60,14
traffic,arima,23,108,16.949769715809836,12.86546394277876,-0.31746276630183634,108,-1.8873092614667,0.0618285671622946,0.1437036117512426,False,70,9,52,60,14
traffic,arima,24,108,17.141592193145,12.487957757691554,-0.3726497579307708,108,-1.9317436157370995,0.0560360242809967,0.1437036117512426,False,70,9,52,60,14
traffic,arima,25,108,17.72438644838033,13.638888276504016,-0.2995477409192129,108,-1.8770902358356083,0.0632295891705467,0.1437036117512426,False,70,9,52,60,14
traffic,arima,26,108,16.615425204568194,13.87474279835391,-0.19753032153788364,108,-0.9496106941521087,0.3444500425005798,0.4638069424872104,False,70,9,52,60,14
traffic,arima,27,108,15.479301053525583,14.523317472565157,-0.0658240503773535,108,-0.81138224010254,0.41894743325918,0.5305626918471956,False,70,9,52,60,14
traffic,arima,28,108,14.392616791304306,14.89720630021556,0.0338714184889789,108,1.3069800130130995,0.1940213812521662,0.294613837590818,False,70,9,52,60,14
traffic,arima,29,108,14.22438590634265,15.931926685283168,0.10717729328479952,108,6.161534510087344,1.2915568392557477e-08,2.152594732092913e-07,True,70,9,52,60,14
traffic,arima,30,108,15.190994848110707,14.300733943268666,-0.06225281222444434,108,-1.6330123641114564,0.1054057492071507,0.2108114984143014,False,70,9,52,60,14
traffic,arima,31,108,14.490395240953164,13.628558568489124,-0.06323755136194009,108,-1.4921222653911934,0.1386096782863748,0.2415834813839055,False,70,9,52,60,14
traffic,arima,32,108,16.384615927632655,16.27373175093082,-0.0068136908238942695,108,-0.0718932184397258,0.9428210971718562,0.9620623440529144,False,70,9,52,60,14
traffic,arima,33,108,18.853799051334317,21.104958174113264,0.10666494120515024,108,1.883736437610784,0.062315407859427,0.1437036117512426,False,70,9,52,60,14
traffic,arima,34,108,26.48253054294491,31.1388702111503,0.14953463746857565,108,,,,False,70,9,52,60,14
traffic,arima,35,108,28.06855227246195,31.459815304722717,0.10779666057834969,108,,,,False,70,9,52,60,14
traffic,arima,36,108,15.437337593761994,17.285034538506764,0.10689576237921661,108,0.6906256294645637,0.4912962850654636,0.5712747500761205,False,70,9,52,60,14
traffic,arima,37,108,16.055229806723077,12.852130180776012,-0.24922713829480214,108,-2.632105678059194,0.0097402289878951,0.0304382155871724,True,70,9,52,60,14
traffic,arima,38,108,15.534452076210016,12.975795794140701,-0.19718684870369896,108,-2.7608506517652422,0.0067853937018997,0.0282724737579157,True,70,9,52,60,14
traffic,arima,39,108,15.733977343865854,13.776667524005486,-0.14207425826672582,108,-1.4863834087569607,0.1401184192026652,0.2415834813839055,False,70,9,52,60,14
traffic,arima,40,108,14.327086515068519,13.861091514795218,-0.03361892530439614,108,-0.3270877485730946,0.7442405365253002,0.8089571049188046,False,70,9,52,60,14
traffic,arima,41,108,13.644584899728692,15.777353395061724,0.1351791039934862,108,1.3709968035693303,0.1732447395761491,0.2794269993163696,False,70,9,52,60,14
traffic,arima,42,108,13.426710686362833,14.568007177150696,0.07834266395598277,108,0.7636694286415269,0.4467448850194706,0.5448108353895983,False,70,9,52,60,14
traffic,arima,43,108,12.854524574786943,15.87344331765628,0.19018675925918016,108,11.788234369111764,0.0,0.0,True,70,9,52,60,14
traffic,arima,44,108,11.88876903963575,15.406554049088774,0.22833042341879717,108,2.7240941723372,0.0075323546934553,0.0287217902324824,True,70,9,52,60,14
traffic,arima,45,108,12.341608119643615,15.135120884773665,0.18457155290648508,108,3.913053723781334,0.0001604971570539,0.0013374763087825,True,70,9,52,60,14
traffic,arima,46,108,14.806430178484534,13.683906831765626,-0.08203237280986886,108,-0.8017923529995129,0.4244501534777565,0.5305626918471956,False,70,9,52,60,14
traffic,arima,47,108,17.06816455405947,12.07071912355477,-0.41401389423043566,108,-2.005300928140637,0.0474555103297436,0.1318208620270655,False,70,9,52,60,14
traffic,arima,48,108,17.238666718062568,12.289969135802469,-0.40266151424610364,108,-2.657943662105561,0.0090674030412418,0.0302246768041395,True,70,9,52,60,14
traffic,arima,49,108,17.850097905991323,14.406200090632957,-0.2390566418411486,108,-1.2830070318265203,0.2022617037785639,0.2974436820272998,False,70,9,52,60,14
traffic,arima,50,108,16.682345846702304,13.910652128649819,-0.19924973268104496,108,-1.3057289677681587,0.1944451328099399,0.294613837590818,False,70,9,52,60,14
traffic,arima,51,108,15.466016757976618,13.78752786351166,-0.1217396556569823,108,,,,False,70,9,52,60,14
traffic,arima,52,108,14.535857825676048,14.606827172741523,0.004858642210672115,108,0.0837546291267287,0.93340801739562,0.9620623440529144,False,70,9,52,60,14
traffic,arima,53,108,14.24639020739677,15.248897401038604,0.06574292994938469,108,,,,False,70,9,52,60,14
traffic,arima,54,108,15.255154780058716,16.39660616304135,0.06961510032213347,108,,,,False,70,9,52,60,14
traffic,arima,55,108,14.523790603748038,15.425101655888692,0.05843144974001313,108,,,,False,70,9,52,60,14
traffic,arima,56,108,16.39917817501494,19.253028549382716,0.14822864709559036,108,,,,False,70,9,52,60,14
traffic,arima,57,108,18.87581988893589,22.676440329218106,0.16760216264565997,108,1.0210167193810065,0.3095494658107189,0.4299298136259985,False,70,9,52,60,14
traffic,arima,58,108,26.565819303780685,30.256937095825975,0.12199244690086264,108,4.664292591689575,8.996585768361598e-06,8.996585768361598e-05,True,70,9,52,60,14
traffic,arima,59,108,28.270524417961497,31.403658081030766,0.09976970373912664,108,1.4119774564839132,0.1608582229174273,0.2680970381957123,False,70,9,52,60,14
traffic,arima,60,108,15.405573199722701,18.74414253870272,0.17811267344380122,108,,,,False,70,9,52,60,14
traffic,arima,61,108,16.14047602949816,13.325174835880855,-0.21127686715498184,108,,,,False,70,9,52,60,14
traffic,arima,62,108,15.638141033191319,12.327956594160298,-0.2685103904891295,108,,,,False,70,9,52,60,14
traffic,arima,63,108,15.792989135702564,12.590555800509502,-0.2543520227330607,108,,,,False,70,9,52,60,14
traffic,arima,64,108,14.367259799628513,13.95342537477954,-0.02965826768221147,108,,,,False,70,9,52,60,14
traffic,arima,65,108,13.693189089858867,16.59728835978836,0.17497432152624992,108,,,,False,70,9,52,60,14
traffic,arima,66,108,13.497013859923618,16.77543816137566,0.19543002513045526,108,,,,False,70,9,52,60,14
traffic,arima,67,108,12.420338758443316,16.805731922398586,0.2609462761993985,108,,,,False,70,9,52,60,14
traffic,arima,68,108,11.960397091973423,17.203257581324717,0.30475975056275206,108,,,,False,70,9,52,60,14
traffic,arima,69,108,12.446554585077356,18.389993325004898,0.3231887382931369,108,,,,False,70,9,52,60,14
traffic,arima,70,108,14.952061713053256,17.26376488095238,0.1339049265232808,108,,,,False,70,9,52,60,14
traffic,arima,71,108,17.240322289874058,16.508940206741133,-0.044302182573432436,108,,,,False,70,9,52,60,14
traffic,arima,72,108,17.406775432013692,16.21631301440329,-0.07341141087699987,108,-0.2180040976865414,0.8278411349903227,0.8806820585003433,False,70,9,52,60,14
